lot,lat,name,uf,output
-48.704,-17.199,Cristianópolis,GO,9134
-49.969,-14.549,Crixás,GO,1878
-49.381,-17.288,Cromínia,GO,5552
-48.151,-18.263,Cumari,GO,5167
-46.177,-14.564,Damianópolis,GO,9014
-49.37,-16.253,Damolândia,GO,3944
-47.562,-18.153,Davinópolis,GO,3554
-51.256,-16.234,Diorama,GO,1277
-46.393,-13.295,Divinópolis de Goiás,GO,2220
-52.319,-16.72,Doverlândia,GO,1881
-49.665,-17.426,Edealina,GO,3818
-49.931,-17.339,Edéia,GO,3374
-49.073,-13.868,Estrela do Norte,GO,1225
-50.361,-15.446,Faina,GO,9003
-50.78,-16.183,Fazenda Nova,GO,648
-50.305,-16.582,Firminópolis,GO,7200
-47.05,-14.449,Flores de Goiás,GO,2688
-47.334,-15.537,Formosa,GO,1753
-48.882,-13.654,Formoso,GO,3533
-49.024,-16.511,Goianápolis,GO,9705
-48.085,-18.133,Goiandira,GO,2298
-49.117,-15.317,Goianésia,GO,1958
-49.254,-16.679,Goiânia,GO,4830
-49.426,-16.496,Goianira,GO,3373
-50.14,-15.934,Goiás,GO,306
-49.357,-18.013,Goiatuba,GO,5019
-50.066,-18.642,Gouvelândia,GO,6008
-49.532,-16.831,Guapó,GO,1561
-50.024,-15.614,Guaraíta,GO,3982
-46.48,-13.936,Guarani de Goiás,GO,8031
-49.702,-14.732,Guarinos,GO,1662
-49.829,-15.719,Heitoraí,GO,1526
-49.229,-16.962,Hidrolândia,GO,371
-49.465,-14.724,Hidrolina,GO,6253
-46.632,-14.096,Iaciara,GO,7114
-49.987,-18.488,Inaciolândia,GO,3562
-49.987,-17.142,Indiara,GO,9203
-49.496,-16.358,Inhumas,GO,3495
-48.16,-17.722,Ipameri,GO,8300
-51.118,-16.442,Iporá,GO,6864
-50.908,-16.318,Israelândia,GO,1589
-49.81,-16.02,Itaberaí,GO,3017
-49.604,-15.919,Itaguari,GO,7790
-49.634,-15.758,Itaguaru,GO,4849
-51.544,-19.067,Itajá,GO,1352
-49.549,-14.951,Itapaci,GO,3313
-50.613,-15.823,Itapirapuã,GO,2062
-49.949,-15.562,Itapuranga,GO,8418
-51.348,-18.769,Itarumã,GO,1946
-49.608,-16.201,Itauçu,GO,2069
-49.218,-18.42,Itumbiara,GO,1370
-50.794,-16.602,Ivolândia,GO,5805
-50.146,-17.049,Jandaia,GO,6951
-49.334,-15.757,Jaraguá,GO,7070
-51.714,-17.881,Jataí,GO,1525
-50.953,-16.178,Jaupaci,GO,5267
-49.374,-15.951,Jesúpolis,GO,1785
-49.614,-17.805,Joviânia,GO,4848
-50.868,-15.865,Jussara,GO,3511
-48.744,-16.619,Leopoldo de Bulhões,GO,983
-47.95,-16.253,Luziânia,GO,1681
-49.491,-17.299,Mairipotaba,GO,1506
-46.113,-14.488,Mambaí,GO,6694
-49.178,-14.017,Mara Rosa,GO,3846
-48.641,-17.981,Marzagão,GO,7277
-50.746,-15.444,Matrinchã,GO,6399
-50.339,-17.971,Maurilândia,GO,6663
-48.161,-15.056,Mimoso de Goiás,GO,3589
-48.22,-13.533,Minaçu,GO,7446
-52.551,-17.569,Mineiros,GO,6116
-50.739,-16.546,Moiporá,GO,5951
-46.901,-13.256,Monte Alegre de Goiás,GO,2413
-51.397,-16.008,Montes Claros de Goiás,GO,8474
-51.175,-17.444,Montividiu,GO,1644
-48.607,-13.113,Montividiu do Norte,GO,7186
-49.101,-17.732,Morrinhos,GO,3455
-50.057,-15.321,Morro Agudo de Goiás,GO,2868
-50.215,-16.127,Mossâmedes,GO,5064
-50.571,-14.745,Mozarlândia,GO,8389
-50.281,-13.776,Mundo Novo,GO,5760
-49.275,-13.733,Mutunópolis,GO,4419
-49.882,-16.582,Nazário,GO,5391
-49.219,-16.406,Nerópolis,GO,9512
-48.46,-14.474,Niquelândia,GO,6350
-49.896,-15.022,Nova América,GO,486
-48.255,-18.059,Nova Aurora,GO,1641
-50.327,-14.099,Nova Crixás,GO,719
-49.571,-15.143,Nova Glória,GO,7614
-49.389,-14.289,Nova Iguaçu de Goiás,GO,2497
-46.88,-13.742,Nova Roma,GO,4909
-49.323,-16.371,Nova Veneza,GO,6546
-50.711,-16.034,Novo Brasil,GO,6442
-48.039,-16.059,Novo Gama,GO,216
-49.504,-13.244,Novo Planalto,GO,7084
-48.296,-17.031,Orizona,GO,5644
-49.193,-16.22,Ouro Verde de Goiás,GO,5425
-47.839,-18.234,Ouvidor,GO,9344
-48.284,-15.16,Padre Bernardo,GO,1831
-51.533,-16.733,Palestina de Goiás,GO,3661
-49.926,-16.805,Palmeiras de Goiás,GO,5252
-48.424,-17.324,Palmelo,GO,2818
-50.165,-16.796,Palminópolis,GO,6094
-49.354,-18.177,Panamá,GO,7224
-50.654,-18.916,Paranaiguara,GO,3278
-50.449,-16.948,Paraúna,GO,2792
-52.064,-17.529,Perolândia,GO,4392
-49.338,-16.095,Petrolina de Goiás,GO,1961
-49.578,-14.764,Pilar de Goiás,GO,2541
-49.018,-17.303,Piracanjuba,GO,3684
-51.822,-16.427,Piranhas,GO,4993
-48.959,-15.852,Pirenópolis,GO,8448
-48.28,-17.301,Pires do Rio,GO,9533
-47.614,-15.453,Planaltina,GO,3695
-49.449,-17.526,Pontalina,GO,8048
-49.149,-13.441,Porangatu,GO,7679
-50.164,-17.815,Porteirão,GO,3408
-52.679,-17.354,Portelândia,GO,4451
-46.369,-14.093,Posse,GO,8982
-49.244,-17.251,Professor Jamil,GO,1402
-50.452,-18.448,Quirinópolis,GO,3655
-49.584,-15.315,Rialma,GO,484
-49.51,-15.447,Rianápolis,GO,7236
-48.773,-17.774,Rio Quente,GO,2976
-50.928,-17.798,Rio Verde,GO,2448
-49.803,-15.164,Rubiataba,GO,5213
-50.314,-16.198,Sanclerlândia,GO,8503
-49.694,-16.574,Santa Bárbara de Goiás,GO,6968
-48.482,-17.316,Santa Cruz de Goiás,GO,5997
-51.106,-15.769,Santa Fé de Goiás,GO,7334
-50.597,-17.814,Santa Helena de Goiás,GO,742
-49.427,-15.298,Santa Isabel,GO,3803
-53.205,-17.326,Santa Rita do Araguaia,GO,2269
-49.12,-15.135,Santa Rita do Novo Destino,GO,8750
-49.494,-16.085,Santa Rosa de Goiás,GO,4288
-49.015,-13.714,Santa Tereza de Goiás,GO,2968
-49.706,-14.438,Santa Terezinha de Goiás,GO,268
-50.634,-17.561,Santo Antônio da Barra,GO,4542
-49.311,-16.484,Santo Antônio de Goiás,GO,4267
-48.255,-15.94,Santo Antônio do Descoberto,GO,2293
-46.318,-13.398,São Domingos,GO,1294
-49.261,-15.931,São Francisco de Goiás,GO,4884
-47.525,-14.706,São João d'Aliança,GO,3800
-50.41,-16.815,São João da Paraúna,GO,482
-50.372,-16.525,São Luís de Montes Belos,GO,2145
-49.329,-14.863,São Luíz do Norte,GO,501
-50.163,-13.275,São Miguel do Araguaia,GO,3620
-48.663,-17.059,São Miguel do Passa Quatro,GO,3458
-49.818,-15.35,São Patrício,GO,6317
-50.544,-18.991,São Simão,GO,7430
-49.093,-16.708,Senador Canedo,GO,1800
-51.962,-18.306,Serranópolis,GO,2168
-48.608,-16.659,Silvânia,GO,2498
-46.483,-14.474,Simolândia,GO,3786
-46.253,-14.805,Sítio d'Abadia,GO,3706
-49.606,-16.054,Taquaral de Goiás,GO,8496
-47.265,-13.776,Teresina de Goiás,GO,1772
-49.08,-16.395,Terezópolis de Goiás,GO,9775
-47.783,-18.354,Três Ranchos,GO,6288
-49.489,-16.649,Trindade,GO,5562
-48.74,-13.509,Trombas,GO,3454
-50.134,-16.614,Turvânia,GO,4534
-50.302,-17.853,Turvelândia,GO,857
-49.922,-14.285,Uirapuru,GO,5288
-49.141,-14.525,Uruaçu,GO,3104
-49.688,-15.498,Uruana,GO,3186
-48.203,-17.464,Urutaí,GO,6631
-47.979,-16.066,Valparaíso de Goiás,GO,9540
-49.631,-17.045,Varjão,GO,2420
-48.516,-16.742,Vianópolis,GO,4885
-49.806,-17.735,Vicentinópolis,GO,3740
-47.059,-15.038,Vila Boa,GO,6548
-48.889,-15.457,Vila Propício,GO,6200
