lot,lat,name,uf,output
-40.343,-3.523,Massapê,CE,1834
-38.774,-7.389,Mauriti,CE,6929
-40.455,-3.542,Meruoca,CE,9298
-38.946,-7.313,Milagres,CE,9343
-39.194,-5.675,Milhã,CE,9658
-39.97,-3.569,Miraíma,CE,828
-39.143,-7.25,Missão Velha,CE,329
-39.628,-5.743,Mombaça,CE,7330
-40.063,-4.789,Monsenhor Tabosa,CE,6761
-38.373,-5.107,Morada Nova,CE,2609
-40.681,-3.467,Moraújo,CE,9242
-40.125,-3.229,Morrinhos,CE,9968
-40.747,-3.909,Mucambo,CE,306
-38.996,-4.306,Mulungu,CE,5830
-39.681,-7.092,Nova Olinda,CE,1807
-40.563,-4.707,Nova Russas,CE,8673
-40.774,-5.534,Novo Oriente,CE,542
-38.597,-4.491,Ocara,CE,9531
-38.914,-6.244,Orós,CE,7181
-38.461,-4.173,Pacajus,CE,530
-38.62,-3.984,Pacatuba,CE,9981
-38.923,-4.225,Pacoti,CE,7056
-40.697,-3.988,Pacujá,CE,1814
-37.959,-4.745,Palhano,CE,6080
-38.846,-4.15,Palmácia,CE,8177
-39.031,-3.41,Paracuru,CE,9279
-39.148,-3.439,Paraipaba,CE,7312
-40.694,-6.211,Parambu,CE,8426
-39.239,-4.097,Paramoti,CE,2643
-39.717,-5.454,Pedra Branca,CE,513
-39.077,-7.829,Penaforte,CE,3462
-39.27,-3.793,Pentecoste,CE,291
-38.461,-6.045,Pereiro,CE,8168
-38.306,-4.028,Pindoretama,CE,5750
-39.418,-5.804,Piquet Carneiro,CE,9035
-40.645,-4.247,Pires Ferreira,CE,4858
-40.926,-4.745,Poranga,CE,8346
-39.118,-7.535,Porteiras,CE,5214
-40.027,-7.091,Potengi,CE,8864
-38.251,-5.668,Potiretama,CE,2135
-40.701,-5.843,Quiterianópolis,CE,5837
-39.015,-4.971,Quixadá,CE,1021
-39.202,-6.254,Quixelô,CE,5575
-39.293,-5.199,Quixeramobim,CE,1515
-37.989,-5.074,Quixeré,CE,5847
-38.731,-4.226,Redenção,CE,3339
-40.582,-4.142,Reriutaba,CE,9333
-37.976,-4.94,Russas,CE,8736
-39.907,-6.542,Saboeiro,CE,5024
-40.457,-7.285,Salitre,CE,3121
-40.157,-4.332,Santa Quitéria,CE,7561
-40.212,-3.461,Santana do Acaraú,CE,5945
-39.737,-7.188,Santana do Cariri,CE,4605
-40.865,-4.049,São Benedito,CE,7981
-38.969,-3.606,São Gonçalo do Amarante,CE,5806
-38.274,-5.271,São João do Jaguaribe,CE,7783
-39.243,-3.67,São Luís do Curu,CE,1228
-39.372,-5.588,Senador Pompeu,CE,4604
-40.463,-3.351,Senador Sá,CE,8451
-40.35,-3.686,Sobral,CE,776
-39.008,-5.733,Solonópole,CE,804
-38.131,-5.247,Tabuleiro do Norte,CE,6835
-40.321,-4.832,Tamboril,CE,7758
-39.761,-6.684,Tarrafas,CE,5337
-40.293,-6.003,Tauá,CE,180
-39.581,-3.989,Tejuçuoca,CE,7466
-40.992,-3.732,Tianguá,CE,3169
-39.269,-3.278,Trairi,CE,6667
-39.437,-3.581,Tururu,CE,3257
-40.921,-3.854,Ubajara,CE,6968
-38.7,-6.648,Umari,CE,6841
-39.35,-3.677,Umirim,CE,6298
-39.508,-3.625,Uruburetama,CE,563
-40.557,-3.314,Uruoca,CE,8221
-40.477,-4.194,Varjota,CE,6390
-39.296,-6.789,Várzea Alegre,CE,1976
-41.092,-3.562,Viçosa do Ceará,CE,648
