lot,lat,name,uf,output
-49.906,-26.336,Itaiópolis,SC,9540
-48.662,-26.908,Itajaí,SC,6229
-48.611,-27.09,Itapema,SC,6492
-53.712,-27.169,Itapiranga,SC,8075
-48.616,-26.117,Itapoá,SC,6854
-49.601,-27.414,Ituporanga,SC,6317
-51.734,-27.176,Jaborá,SC,1497
-49.764,-28.997,Jacinto Machado,SC,4504
-49.026,-28.615,Jaguaruna,SC,2968
-49.067,-26.486,Jaraguá do Sul,SC,8478
-52.86,-26.722,Jardinópolis,SC,429
-51.505,-27.178,Joaçaba,SC,3037
-48.846,-26.304,Joinville,SC,9645
-49.628,-26.958,José Boiteux,SC,8634
-52.728,-26.398,Jupiá,SC,7889
-51.556,-27.26,Lacerdópolis,SC,7752
-50.326,-27.816,Lages,SC,2787
-48.781,-28.483,Laguna,SC,7456
-52.567,-26.858,Lajeado Grande,SC,2134
-49.733,-27.217,Laurentino,SC,2189
-49.397,-28.393,Lauro Muller,SC,2670
-50.695,-26.929,Lebon Régis,SC,3235
-49.287,-27.507,Leoberto Leal,SC,7325
-52.067,-27.053,Lindóia do Sul,SC,1007
-49.542,-27.166,Lontras,SC,9334
-48.933,-26.721,Luiz Alves,SC,41
-51.467,-27.133,Luzerna,SC,8453
-51.378,-26.856,Macieira,SC,5344
-49.805,-26.111,Mafra,SC,3582
-48.951,-27.418,Major Gercino,SC,5356
-50.328,-26.368,Major Vieira,SC,3738
-49.453,-28.847,Maracajá,SC,8744
-53.173,-26.761,Maravilha,SC,2384
-52.625,-26.802,Marema,SC,9617
-49.008,-26.611,Massaranduba,SC,7754
-51.148,-26.473,Matos Costa,SC,7995
-49.636,-28.829,Meleiro,SC,9357
-50.077,-27.196,Mirim Doce,SC,799
-53.055,-26.778,Modelo,SC,1119
-53.402,-27.103,Mondaí,SC,4075
-50.98,-27.223,Monte Carlo,SC,3260
-50.231,-26.462,Monte Castelo,SC,1680
-49.21,-28.651,Morro da Fumaça,SC,6599
-49.721,-28.801,Morro Grande,SC,564
-48.654,-26.899,Navegantes,SC,761
-52.906,-26.903,Nova Erechim,SC,2991
-52.812,-26.94,Nova Itaberaba,SC,4240
-48.93,-27.286,Nova Trento,SC,1240
-49.498,-28.637,Nova Veneza,SC,2720
-52.834,-26.444,Novo Horizonte,SC,8341
-49.291,-28.359,Orleans,SC,5959
-50.122,-27.483,Otacílio Costa,SC,8718
-51.618,-27.341,Ouro,SC,7888
-52.312,-26.694,Ouro Verde,SC,1274
-52.498,-27.252,Paial,SC,6964
-50.105,-27.929,Painel,SC,7824
-48.668,-27.645,Palhoça,SC,611
-53.278,-26.348,Palma Sola,SC,9641
-50.159,-27.583,Palmeira,SC,9606
-53.161,-27.068,Palmitos,SC,2438
-50.144,-26.37,Papanduva,SC,3780
-53.672,-26.614,Paraíso,SC,79
-49.724,-29.316,Passo de Torres,SC,1455
-52.059,-26.78,Passos Maia,SC,6313
-48.684,-27.962,Paulo Lopes,SC,2880
-49.185,-28.436,Pedras Grandes,SC,7709
-48.646,-26.769,Penha,SC,6399
-51.904,-27.373,Peritiba,SC,5869
-49.698,-27.535,Petrolândia,SC,2789
-48.672,-26.764,Piçarras,SC,690
-52.992,-26.848,Pinhalzinho,SC,3992
-51.231,-27.051,Pinheiro Preto,SC,6219
-51.772,-27.42,Piratuba,SC,7433
-52.866,-27.07,Planalto Alegre,SC,5895
-49.177,-26.741,Pomerode,SC,3835
-50.38,-27.484,Ponte Alta,SC,7066
-50.464,-27.158,Ponte Alta do Norte,SC,9327
-52.016,-26.872,Ponte Serrada,SC,7238
-48.553,-27.158,Porto Belo,SC,8255
-51.078,-26.238,Porto União,SC,3929
-49.934,-27.258,Pouso Redondo,SC,8219
-49.95,-29.197,Praia Grande,SC,4033
-51.807,-27.223,Presidente Castelo Branco,SC,3858
-49.623,-27.051,Presidente Getúlio,SC,3845
-49.39,-27.277,Presidente Nereu,SC,6725
-53.598,-26.442,Princesa,SC,5084
-52.721,-26.726,Quilombo,SC,5162
-49.022,-27.673,Rancho Queimado,SC,8169
-51.074,-26.899,Rio das Antas,SC,3535
-50.141,-26.949,Rio do Campo,SC,8334
-49.797,-27.193,Rio do Oeste,SC,4964
-49.643,-27.214,Rio do Sul,SC,2454
-49.274,-26.738,Rio dos Cedros,SC,8670
-49.105,-28.131,Rio Fortuna,SC,8037
-49.518,-26.254,Rio Negrinho,SC,4469
-49.779,-27.861,Rio Rufino,SC,8572
-53.322,-27.067,Riqueza,SC,347
-49.366,-26.923,Rodeio,SC,9590
-53.314,-26.676,Romelândia,SC,2760
-50,-26.98,Salete,SC,3115
-53.056,-26.609,Saltinho,SC,2619
-51.406,-26.905,Salto Veloso,SC,4260
-49.129,-28.638,Sangão,SC,5545
-50.427,-26.961,Santa Cecília,SC,667
-53.619,-26.938,Santa Helena,SC,4986
-49.128,-28.039,Santa Rosa de Lima,SC,8197
-49.7,-29.136,Santa Rosa do Sul,SC,7873
-50.008,-26.779,Santa Terezinha,SC,4022
-53.202,-26.619,Santa Terezinha do Progresso,SC,248
-52.685,-26.639,Santiago do Sul,SC,8916
-48.779,-27.688,Santo Amaro da Imperatriz,SC,7652
-49.379,-26.25,São Bento do Sul,SC,9449
-52.964,-26.47,São Bernardino,SC,7431
-48.929,-27.901,São Bonifácio,SC,350
-53.004,-27.078,São Carlos,SC,4161
-50.441,-27.267,São Cristovão do Sul,SC,5342
-52.532,-26.558,São Domingos,SC,4057
-48.638,-26.243,São Francisco do Sul,SC,4880
-48.849,-27.276,São João Batista,SC,3271
-48.768,-26.618,São João do Itaperiú,SC,489
-53.594,-27.098,São João do Oeste,SC,8679
-49.81,-29.223,São João do Sul,SC,8990
-49.932,-28.294,São Joaquim,SC,3188
-48.628,-27.615,São José,SC,2114
-53.494,-26.455,São José do Cedro,SC,9836
-50.58,-27.663,São José do Cerrito,SC,6148
-52.851,-26.359,São Lourenço do Oeste,SC,2307
-49.177,-28.326,São Ludgero,SC,5326
-48.979,-28.165,São Martinho,SC,5157
-53.251,-26.69,São Miguel da Boa Vista,SC,5426
-53.518,-26.725,São Miguel do Oeste,SC,5783
-48.805,-27.566,São Pedro de Alcântara,SC,3175
-53.003,-26.924,Saudades,SC,9773
-49.073,-26.413,Schroeder,SC,9605
-52.311,-27.149,Seara,SC,8427
-53.042,-26.729,Serra Alta,SC,8852
-49.424,-28.598,Siderópolis,SC,68
-49.617,-29.114,Sombrio,SC,8697
-52.965,-26.736,Sul Brasil,SC,2799
-49.998,-27.116,Taió,SC,7955
-51.247,-27.105,Tangará,SC,474
-53.158,-26.688,Tigrinhos,SC,3159
-48.634,-27.241,Tijucas,SC,2092
-49.847,-28.83,Timbé do Sul,SC,9607
-49.272,-26.823,Timbó,SC,2155
-50.674,-26.615,Timbó Grande,SC,482
-50.322,-26.106,Três Barras,SC,9709
-49.458,-28.516,Treviso,SC,6153
-49.148,-28.559,Treze de Maio,SC,4692
-51.406,-27.002,Treze Tílias,SC,7522
-49.79,-27.299,Trombudo Central,SC,2442
-49.007,-28.467,Tubarão,SC,2695
-53.639,-26.969,Tunápolis,SC,9880
-49.679,-28.926,Turvo,SC,4017
-52.855,-26.761,União do Oeste,SC,8730
-49.592,-28.015,Urubici,SC,1044
-49.873,-27.953,Urupema,SC,5381
-49.321,-28.518,Urussanga,SC,1119
-52.155,-26.864,Vargeão,SC,2750
-50.975,-27.489,Vargem,SC,1758
-51.74,-27.007,Vargem Bonita,SC,6674
-49.356,-27.392,Vidal Ramos,SC,9044
-51.152,-27.008,Videira,SC,3695
-49.833,-26.881,Vitor Meireles,SC,315
-49.796,-26.926,Witmarsum,SC,3261
-52.404,-26.877,Xanxerê,SC,4321
-52.342,-27.069,Xavantina,SC,4610
-52.535,-26.962,Xaxim,SC,3242
-51.555,-27.451,Zortéa,SC,2542
