lot,lat,name,uf,output
-36.33,-9.129,Correntes,PE,2143
-35.541,-8.47,Cortês,PE,7920
-35.697,-8.006,Cumaru,PE,5794
-35.95,-8.617,Cupira,PE,8213
-37.643,-8.088,Custódia,PE,935
-40.771,-8.447,Dormentes,PE,696
-35.224,-8.359,Escada,PE,2991
-39.724,-7.512,Exu,PE,7592
-35.389,-7.951,Feira Nova,PE,7427
-32.411,-3.84,Fernando de Noronha,PE,646
-35.244,-7.448,Ferreiros,PE,482
-37.975,-7.866,Flores,PE,9413
-38.568,-8.601,Floresta,PE,7372
-35.912,-7.94,Frei Miguelinho,PE,3368
-35.387,-8.584,Gameleira,PE,8232
-36.493,-8.89,Garanhuns,PE,5447
-35.293,-8.002,Glória do Goitá,PE,2627
-35.003,-7.561,Goiana,PE,5425
-39.615,-7.716,Granito,PE,4270
-35.565,-8.201,Gravatá,PE,2771
-36.846,-9.046,Iati,PE,5964
-37.69,-8.541,Ibimirim,PE,7471
-36.179,-8.581,Ibirajuba,PE,5770
-34.906,-7.834,Igarassu,PE,9756
-37.515,-7.835,Iguaraci,PE,9768
-34.826,-7.748,Ilha de Itamaracá,PE,9505
-37.827,-8.903,Inajá,PE,5461
-37.46,-7.676,Ingazeira,PE,7312
-35.064,-8.399,Ipojuca,PE,7678
-40.149,-7.652,Ipubi,PE,9940
-38.704,-8.834,Itacuruba,PE,4942
-37.423,-8.948,Itaíba,PE,8282
-35.113,-7.41,Itambé,PE,3241
-37.19,-7.378,Itapetim,PE,2295
-34.892,-7.776,Itapissuma,PE,3949
-35.102,-7.668,Itaquitinga,PE,6271
-35.015,-8.113,Jaboatão dos Guararapes,PE,2457
-35.793,-8.727,Jaqueira,PE,8012
-36.496,-7.99,Jataúba,PE,1997
-38.269,-9.183,Jatobá,PE,432
-35.588,-7.856,João Alfredo,PE,6423
-35.533,-8.624,Joaquim Nabuco,PE,5139
-36.489,-8.706,Jucati,PE,7851
-36.415,-8.712,Jupi,PE,1906
-36.136,-8.718,Jurema,PE,8922
-35.32,-7.845,Lagoa do Carro,PE,9066
-35.29,-7.936,Lagoa do Itaenga,PE,3905
-36.458,-9.127,Lagoa do Ouro,PE,9464
-35.9,-8.658,Lagoa dos Gatos,PE,3115
-40.272,-8.997,Lagoa Grande,PE,1191
-36.32,-8.664,Lajedo,PE,8340
-35.45,-7.875,Limoeiro,PE,4572
-35.453,-7.555,Macaparana,PE,4276
-35.522,-7.691,Machados,PE,4761
-37.628,-8.964,Manari,PE,7905
-35.829,-8.803,Maraial,PE,1336
-38.728,-8.119,Mirandiba,PE,8829
-39.551,-7.631,Moreilândia,PE,1025
-35.092,-8.119,Moreno,PE,401
-35.228,-7.742,Nazaré da Mata,PE,205
-34.855,-8.009,Olinda,PE,3419
-35.602,-7.745,Orobó,PE,9126
-39.602,-8.62,Orocó,PE,6226
-40.082,-7.883,Ouricuri,PE,6186
-35.592,-8.683,Palmares,PE,3353
-36.326,-9.004,Palmeirina,PE,1173
-36.006,-8.664,Panelas,PE,8880
-36.658,-8.921,Paranatama,PE,7419
-39.578,-8.091,Parnamirim,PE,3562
-35.581,-7.995,Passira,PE,8579
-35.18,-7.897,Paudalho,PE,1316
-34.873,-7.941,Paulista,PE,6525
-36.941,-8.497,Pedra,PE,9368
-36.696,-8.358,Pesqueira,PE,749
-38.303,-9.069,Petrolândia,PE,9424
-40.508,-9.393,Petrolina,PE,1049
-36.705,-8.186,Poção,PE,2058
-35.396,-8.141,Pombos,PE,3203
-35.354,-8.331,Primavera,PE,8755
-36.012,-8.828,Quipapá,PE,3586
-37.848,-7.72,Quixaba,PE,4652
-34.881,-8.054,Recife,PE,3883
-35.856,-8.134,Riacho das Almas,PE,2525
-35.378,-8.514,Ribeirão,PE,5952
-35.159,-8.664,Rio Formoso,PE,5127
-35.706,-8.328,Sairé,PE,6994
-35.633,-7.936,Salgadinho,PE,9420
-39.12,-8.067,Salgueiro,PE,3834
-36.688,-8.976,Saloá,PE,1822
-36.566,-8.361,Sanharó,PE,6969
-40.336,-8.24,Santa Cruz,PE,4206
-38.153,-7.821,Santa Cruz da Baixa Verde,PE,1168
-36.205,-7.957,Santa Cruz do Capibaribe,PE,1436
-40.616,-8.163,Santa Filomena,PE,4004
-39.825,-8.809,Santa Maria da Boa Vista,PE,5515
-35.902,-7.84,Santa Maria do Cambucá,PE,8102
-37.48,-7.378,Santa Terezinha,PE,7431
-35.952,-8.808,São Benedito do Sul,PE,9515
-36.444,-8.523,São Bento do Una,PE,1262
-36.143,-8.326,São Caitano,PE,5858
-36.367,-8.876,São João,PE,5153
-35.804,-8.432,São Joaquim do Monte,PE,228
-35.148,-8.898,São José da Coroa Grande,PE,8516
-38.76,-7.861,São José do Belmonte,PE,3439
-37.274,-7.479,São José do Egito,PE,6320
-35.018,-8.002,São Lourenço da Mata,PE,1926
-35.491,-7.591,São Vicente Ferrer,PE,5613
-38.296,-7.986,Serra Talhada,PE,3742
-39.296,-7.933,Serrita,PE,2615
-37.264,-8.074,Sertânia,PE,2188
-35.116,-8.591,Sirinhaém,PE,2210
-37.652,-7.6,Solidão,PE,2946
-35.748,-7.815,Surubim,PE,318
-37.539,-7.591,Tabira,PE,3203
-36.293,-8.316,Tacaimbó,PE,7772
-38.15,-9.106,Tacaratu,PE,3193
-35.105,-8.76,Tamandaré,PE,5936
-36.044,-7.903,Taquaritinga do Norte,PE,7392
-36.623,-9.056,Terezinha,PE,9646
-39.376,-8.23,Terra Nova,PE,9205
-35.318,-7.505,Timbaúba,PE,7043
-36.051,-7.999,Toritama,PE,5117
-35.24,-7.805,Tracunhaém,PE,5864
-40.268,-7.762,Trindade,PE,49
-38.102,-7.838,Triunfo,PE,3494
-37.34,-8.753,Tupanatinga,PE,7720
-37.311,-7.602,Tuparetama,PE,9961
-36.874,-8.575,Venturosa,PE,6234
-38.972,-7.926,Verdejante,PE,2711
-35.85,-7.771,Vertente do Lério,PE,1434
-35.988,-7.903,Vertentes,PE,784
-35.327,-7.657,Vicência,PE,1515
-35.291,-8.118,Vitória de Santo Antão,PE,3421
-35.627,-8.802,Xexéu,PE,1363
