lot,lat,name,uf,output
-37.993,-5.84,Itaú,RN,2663
-36.205,-6.426,Jaçanã,RN,7466
-36.128,-5.356,Jandaíra,RN,5681
-37.409,-6.016,Janduís,RN,6224
-35.601,-6.158,Januário Cicco,RN,1868
-35.947,-6.465,Japi,RN,9106
-35.969,-5.654,Jardim de Angicos,RN,896
-37.352,-6.379,Jardim de Piranhas,RN,1440
-36.774,-6.584,Jardim do Seridó,RN,2505
-35.82,-5.538,João Câmara,RN,2132
-37.796,-6.274,João Dias,RN,3851
-38.281,-6.317,José da Penha,RN,1685
-37.02,-6.034,Jucurutu,RN,8447
-35.598,-6.391,Lagoa d'Anta,RN,4364
-35.438,-6.149,Lagoa de Pedras,RN,3485
-35.872,-6.004,Lagoa de Velhos,RN,1748
-36.469,-6.096,Lagoa Nova,RN,2525
-35.494,-6.134,Lagoa Salgada,RN,8
-36.245,-5.7,Lajes,RN,7497
-36.117,-6.15,Lajes Pintadas,RN,3247
-37.816,-6.12,Lucrécia,RN,9175
-38.389,-6.414,Luís Gomes,RN,6036
-35.354,-5.858,Macaíba,RN,9048
-36.634,-5.115,Macau,RN,5272
-38.324,-6.406,Major Sales,RN,6935
-38.167,-6.294,Marcelino Vieira,RN,6324
-37.911,-6.088,Martins,RN,1731
-35.262,-5.516,Maxaranguape,RN,9524
-37.514,-6.079,Messias Targino,RN,4955
-35.288,-6.486,Montanhas,RN,3821
-35.332,-6.068,Monte Alegre,RN,3553
-35.783,-6.441,Monte das Gameleiras,RN,3384
-37.344,-5.188,Mossoró,RN,9819
-35.209,-5.795,Natal,RN,6847
-35.209,-6.091,Nísia Floresta,RN,7616
-35.434,-6.478,Nova Cruz,RN,6494
-37.706,-5.956,Olho-d'Água do Borges,RN,8921
-36.946,-6.701,Ouro Branco,RN,5543
-38.313,-6.486,Paraná,RN,4118
-37.101,-5.774,Paraú,RN,8408
-35.838,-5.223,Parazinho,RN,9850
-36.658,-6.688,Parelhas,RN,1927
-35.263,-5.916,Parnamirim,RN,2816
-35.643,-6.436,Passa e Fica,RN,2466
-35.378,-6.279,Passagem,RN,9496
-37.637,-6.11,Patu,RN,9480
-38.209,-6.111,Pau dos Ferros,RN,697
-35.879,-5.15,Pedra Grande,RN,1486
-36.105,-5.583,Pedra Preta,RN,3729
-36.388,-5.522,Pedro Avelino,RN,1494
-35.221,-6.439,Pedro Velho,RN,4305
-36.722,-5.26,Pendências,RN,9437
-38.043,-6.269,Pilões,RN,3862
-35.663,-5.623,Poço Branco,RN,7012
-37.988,-6.024,Portalegre,RN,5611
-36.782,-5.068,Porto do Mangue,RN,4843
-35.713,-6.106,Presidente Juscelino,RN,969
-35.556,-5.467,Pureza,RN,5283
-38.226,-6.195,Rafael Fernandes,RN,2321
-37.717,-6.076,Rafael Godeiro,RN,3820
-37.946,-5.936,Riacho da Cruz,RN,5252
-38.316,-6.263,Riacho de Santana,RN,5764
-35.825,-5.815,Riachuelo,RN,6375
-35.383,-5.273,Rio do Fogo,RN,6683
-38.06,-5.788,Rodolfo Fernandes,RN,7920
-35.935,-5.881,Ruy Barbosa,RN,2782
-36.023,-6.229,Santa Cruz,RN,1029
-35.695,-5.84,Santa Maria,RN,7512
-36.656,-5.958,Santana do Matos,RN,4324
-36.733,-6.771,Santana do Seridó,RN,6110
-35.479,-6.311,Santo Antônio,RN,7897
-36.068,-5.078,São Bento do Norte,RN,6077
-36.087,-6.342,São Bento do Trairí,RN,227
-37.184,-6.376,São Fernando,RN,1382
-38.152,-5.975,São Francisco do Oeste,RN,6835
-35.329,-5.793,São Gonçalo do Amarante,RN,2393
-37.201,-6.718,São João do Sabugi,RN,3122
-35.238,-6.075,São José de Mipibu,RN,6641
-35.714,-6.316,São José do Campestre,RN,7190
-36.878,-6.449,São José do Seridó,RN,383
-38.497,-6.212,São Miguel,RN,2211
-35.639,-5.125,São Miguel de Touros,RN,998
-35.763,-5.895,São Paulo do Potengi,RN,9330
-35.634,-5.898,São Pedro,RN,6588
-36.921,-5.799,São Rafael,RN,2170
-36.075,-5.973,São Tomé,RN,308
-36.684,-6.216,São Vicente,RN,7556
-35.693,-6.036,Senador Elói de Souza,RN,2548
-35.123,-6.163,Senador Georgino Avelino,RN,8821
-35.704,-6.417,Serra de São Bento,RN,2515
-37.029,-5.17,Serra do Mel,RN,499
-37.397,-6.666,Serra Negra do Norte,RN,5972
-35.499,-6.276,Serrinha,RN,3448
-37.956,-6.11,Serrinha dos Pintos,RN,3099
-37.958,-5.777,Severiano Melo,RN,6083
-35.911,-6.104,Sítio Novo,RN,3268
-38.045,-5.93,Taboleiro Grande,RN,811
-35.597,-5.622,Taipu,RN,9830
-35.802,-6.199,Tangará,RN,3475
-38.18,-6.465,Tenente Ananias,RN,6581
-36.719,-6.148,Tenente Laurentino Cruz,RN,6604
-37.253,-4.837,Tibau,RN,1643
-35.092,-6.187,Tibau do Sul,RN,3060
-37.274,-6.465,Timbaúba dos Batistas,RN,2795
-35.461,-5.199,Touros,RN,8707
-37.189,-5.867,Triunfo Potiguar,RN,1894
-37.814,-5.991,Umarizal,RN,1417
-37.258,-5.642,Upanema,RN,3341
-35.376,-6.348,Várzea,RN,3024
-38.484,-6.326,Venha-Ver,RN,1504
-35.428,-6.044,Vera Cruz,RN,9900
-37.944,-5.994,Viçosa,RN,3570
-35.077,-6.314,Vila Flor,RN,9856
