lot,lat,name,uf,output
-43.438,-2.51,Primeira Cruz,MA,9018
-44.103,-2.423,Raposa,MA,8948
-46.617,-7.362,Riachão,MA,7546
-47.384,-5.93,Ribamar Fiquene,MA,4659
-44.235,-2.934,Rosário,MA,7406
-45.346,-7.14,Sambaíba,MA,2585
-44.561,-5.501,Santa Filomena do Maranhão,MA,988
-45.3,-2.231,Santa Helena,MA,1797
-45.38,-3.667,Santa Inês,MA,3855
-45.69,-4.069,Santa Luzia,MA,1854
-45.773,-2.629,Santa Luzia do Paruá,MA,3803
-42.547,-3.516,Santa Quitéria do Maranhão,MA,3831
-44.326,-3.144,Santa Rita,MA,8060
-42.412,-3.116,Santana do Maranhão,MA,706
-43.254,-2.5,Santo Amaro do Maranhão,MA,957
-44.36,-4.869,Santo Antônio dos Lopes,MA,3213
-43.528,-3.334,São Benedito do Rio Preto,MA,2005
-44.821,-2.696,São Bento,MA,4027
-42.418,-3.361,São Bernardo,MA,3679
-44.645,-6.81,São Domingos do Azeitão,MA,3833
-44.385,-5.576,São Domingos do Maranhão,MA,2976
-44.813,-7.083,São Félix de Balsas,MA,674
-47.386,-5.123,São Francisco do Brejão,MA,6418
-42.856,-6.251,São Francisco do Maranhão,MA,3600
-44.807,-2.955,São João Batista,MA,3377
-46.256,-3.554,São João do Carú,MA,716
-47.058,-6.461,São João do Paraíso,MA,5810
-43.81,-5.114,São João do Soter,MA,7424
-43.702,-6.495,São João dos Patos,MA,4493
-44.054,-2.562,São José de Ribamar,MA,9950
-44.584,-5.051,São José dos Basílios,MA,5141
-44.303,-2.53,São Luís,MA,8611
-44.67,-4.38,São Luís Gonzaga do Maranhão,MA,2453
-44.47,-4.04,São Mateus do Maranhão,MA,1715
-48.429,-5.085,São Pedro da Água Branca,MA,3796
-46.532,-6.826,São Pedro dos Crentes,MA,1949
-45.481,-7.022,São Raimundo das Mangabeiras,MA,4044
-45.077,-5.105,São Raimundo do Doca Bezerra,MA,9232
-44.991,-5.021,São Roberto,MA,5455
-44.88,-2.894,São Vicente Ferrer,MA,6420
-45.165,-3.846,Satubinha,MA,8923
-44.056,-5.256,Senador Alexandre Costa,MA,5080
-47.291,-5.443,Senador La Rocque,MA,1614
-45.123,-1.856,Serrano do Maranhão,MA,3659
-46.699,-5.878,Sítio Novo,MA,6207
-44.192,-6.477,Sucupira do Norte,MA,3744
-43.546,-6.411,Sucupira do Riachão,MA,9160
-45.743,-8.475,Tasso Fragoso,MA,9519
-43.941,-4.255,Timbiras,MA,2114
-42.837,-5.094,Timon,MA,5162
-44.628,-4.538,Trizidela do Vale,MA,1223
-45.554,-3.729,Tufilândia,MA,8582
-44.649,-5.258,Tuntum,MA,9089
-45.372,-1.663,Turiaçu,MA,6722
-45.343,-2.201,Turilândia,MA,1102
-42.274,-2.762,Tutóia,MA,6027
-43.404,-3.208,Urbano Santos,MA,948
-43.916,-3.543,Vargem Grande,MA,5148
-45.004,-3.22,Viana,MA,9752
-47.993,-4.987,Vila Nova dos Martírios,MA,2181
-44.871,-3.462,Vitória do Mearim,MA,9447
-45.238,-4.044,Vitorino Freire,MA,7307
-45.824,-3.243,Zé Doca,MA,6772
