lot,lat,name,uf,output
-49.935,-29.365,Morrinhos do Sul,RS,1877
-52.633,-31.588,Morro Redondo,RS,9430
-51.081,-29.538,Morro Reuter,RS,3547
-50.921,-31.107,Mostardas,RS,985
-51.868,-29.165,Muçum,RS,686
-51.182,-28.314,Muitos Capões,RS,8203
-51.768,-28.329,Muliterno,RS,5150
-52.821,-28.459,Não-Me-Toque,RS,8307
-52.464,-28.536,Nicolau Vergueiro,RS,167
-52.771,-27.362,Nonoai,RS,1226
-52.166,-28.678,Nova Alvorada,RS,9477
-51.745,-28.659,Nova Araçá,RS,6551
-51.705,-28.724,Nova Bassano,RS,6263
-52.979,-27.994,Nova Boa Vista,RS,3437
-52.028,-29.214,Nova Bréscia,RS,9565
-54.107,-27.607,Nova Candelária,RS,3198
-54.829,-29.41,Nova Esperança do Sul,RS,6023
-50.902,-29.583,Nova Hartz,RS,2351
-51.307,-29.029,Nova Pádua,RS,260
-53.469,-29.472,Nova Palma,RS,226
-51.114,-29.376,Nova Petrópolis,RS,4134
-51.61,-28.784,Nova Prata,RS,7773
-53.697,-28.064,Nova Ramada,RS,1354
-51.408,-28.99,Nova Roma do Sul,RS,1100
-51.274,-29.857,Nova Santa Rita,RS,3479
-53.108,-27.909,Novo Barreiro,RS,3659
-52.948,-29.735,Novo Cabrais,RS,1826
-51.131,-29.678,Novo Hamburgo,RS,4974
-54.505,-27.574,Novo Machado,RS,7415
-53.182,-27.563,Novo Tiradentes,RS,8268
-50.27,-29.887,Osório,RS,291
-51.761,-27.711,Paim Filho,RS,5491
-50.51,-30.258,Palmares do Sul,RS,4545
-53.314,-27.899,Palmeira das Missões,RS,4429
-53.555,-27.355,Palmitinho,RS,8945
-53.502,-28.293,Panambi,RS,4064
-52.374,-30.191,Pantano Grande,RS,5651
-51.786,-28.594,Paraí,RS,4333
-53.149,-29.669,Paraíso do Sul,RS,5613
-51.398,-29.638,Pareci Novo,RS,2789
-50.835,-29.629,Parobé,RS,2114
-52.961,-29.453,Passa Sete,RS,1391
-52.275,-29.748,Passo do Sobrado,RS,2544
-52.407,-28.263,Passo Fundo,RS,8871
-51.733,-29.552,Paverama,RS,7335
-52.823,-31.864,Pedro Osório,RS,1006
-53.656,-28.423,Pejuçara,RS,2715
-52.343,-31.772,Pelotas,RS,7986
-51.136,-29.444,Picada Café,RS,7646
-53.215,-27.511,Pinhal,RS,9150
-53.307,-29.346,Pinhal Grande,RS,1908
-53.612,-27.21,Pinheirinho do Vale,RS,2674
-53.381,-31.578,Pinheiro Machado,RS,9412
-55.199,-28.045,Pirapó,RS,2210
-53.104,-31.448,Piratini,RS,1524
-53.059,-27.329,Planalto,RS,8415
-51.671,-29.45,Poço das Antas,RS,407
-52.677,-28.059,Pontão,RS,2307
-52.488,-27.654,Ponte Preta,RS,6079
-51.242,-29.702,Portão,RS,30
-51.23,-30.033,Porto Alegre,RS,2054
-55.016,-27.856,Porto Lucena,RS,7106
-54.668,-27.575,Porto Mauá,RS,8278
-54.901,-27.736,Porto Vera Cruz,RS,9507
-55.138,-27.906,Porto Xavier,RS,8679
-52.208,-29.171,Pouso Novo,RS,7546
-51.178,-29.519,Presidente Lucena,RS,8708
-52.312,-29.244,Progresso,RS,8688
-51.473,-28.757,Protásio Alves,RS,4970
-52.154,-29.002,Putinga,RS,6026
-56.451,-30.388,Quaraí,RS,8190
-54.072,-29.353,Quevedos,RS,1472
-53.095,-28.742,Quinze de Novembro,RS,7820
-53.638,-27.664,Redentora,RS,4575
-52.072,-29.111,Relvado,RS,5246
-53.375,-29.813,Restinga Seca,RS,4162
-52.841,-27.3,Rio dos Índios,RS,253
-52.099,-32.035,Rio Grande,RS,6485
-52.378,-29.99,Rio Pardo,RS,1995
-50.453,-29.641,Riozinho,RS,4718
-51.868,-29.284,Roca Sales,RS,899
-53.169,-27.471,Rodeio Bonito,RS,7132
-50.576,-29.651,Rolante,RS,3660
-52.802,-27.767,Ronda Alta,RS,775
-52.91,-27.828,Rondinha,RS,1086
-55.026,-28.131,Roque Gonzales,RS,987
-54.914,-30.258,Rosário do Sul,RS,1657
-53.136,-27.707,Sagrada Família,RS,6823
-53.095,-28.393,Saldanha Marinho,RS,1899
-53.213,-29.088,Salto do Jacuí,RS,3625
-54.835,-28.126,Salvador das Missões,RS,7600
-51.511,-29.438,Salvador do Sul,RS,6020
-51.807,-27.95,Sananduva,RS,1450
-53.247,-28.358,Santa Bárbara do Sul,RS,6201
-52.088,-29.469,Santa Clara do Sul,RS,2823
-52.426,-29.718,Santa Cruz do Sul,RS,9329
-53.807,-29.684,Santa Maria,RS,3774
-50.993,-29.498,Santa Maria do Herval,RS,1995
-54.481,-27.871,Santa Rosa,RS,9930
-51.735,-29.169,Santa Tereza,RS,7094
-53.368,-33.519,Santa Vitória do Palmar,RS,5442
-53.115,-30.872,Santana da Boa Vista,RS,172
-55.533,-30.891,Santana do Livramento,RS,4747
-54.867,-29.192,Santiago,RS,1773
-54.263,-28.299,Santo Ângelo,RS,9989
-50.52,-29.818,Santo Antônio da Patrulha,RS,4364
-55.228,-28.511,Santo Antônio das Missões,RS,5637
-52.025,-28.497,Santo Antônio do Palma,RS,7
-52.691,-28.396,Santo Antônio do Planalto,RS,7531
-53.777,-27.851,Santo Augusto,RS,2977
-54.663,-27.824,Santo Cristo,RS,1871
-51.645,-27.908,Santo Expedito do Sul,RS,7255
-56.004,-28.661,São Borja,RS,5746
-51.888,-28.531,São Domingos do Sul,RS,3766
-55.131,-29.55,São Francisco de Assis,RS,422
-50.584,-29.448,São Francisco de Paula,RS,8276
-54.32,-30.336,São Gabriel,RS,5428
-51.722,-29.959,São Jerônimo,RS,6944
-51.828,-27.82,São João da Urtiga,RS,480
-53.446,-29.614,São João do Polêsine,RS,8380
-51.703,-28.499,São Jorge,RS,5332
-53.122,-27.78,São José das Missões,RS,3836
-52.296,-29.044,São José do Herval,RS,2369
-51.251,-29.528,São José do Hortêncio,RS,1974
-54.129,-27.725,São José do Inhacorá,RS,3442
-52.042,-32.015,São José do Norte,RS,9902
-51.594,-27.769,São José do Ouro,RS,5437
-50.066,-28.748,São José dos Ausentes,RS,9762
-51.147,-29.76,São Leopoldo,RS,9622
-51.978,-31.365,São Lourenço do Sul,RS,4623
-54.961,-28.408,São Luiz Gonzaga,RS,7648
-51.068,-28.971,São Marcos,RS,9389
-53.969,-27.707,São Martinho,RS,283
-53.855,-29.538,São Martinho da Serra,RS,8327
-54.554,-28.563,São Miguel das Missões,RS,7144
-55.267,-28.183,São Nicolau,RS,146
-54.936,-28.021,São Paulo das Missões,RS,1786
-51.513,-29.421,São Pedro da Serra,RS,5413
-54.887,-28.124,São Pedro do Butiá,RS,1613
-54.179,-29.621,São Pedro do Sul,RS,4972
-51.376,-29.587,São Sebastião do Caí,RS,5042
-53.565,-30.161,São Sepé,RS,5882
-52.524,-27.558,São Valentim,RS,4237
-51.765,-29.047,São Valentim do Sul,RS,80
-53.937,-27.787,São Valério do Sul,RS,2194
-51.377,-29.369,São Vendelino,RS,463
-54.679,-29.692,São Vicente do Sul,RS,3292
-51.007,-29.638,Sapiranga,RS,2536
-51.144,-29.839,Sapucaia do Sul,RS,226
-52.923,-27.944,Sarandi,RS,7958
-53.403,-27.478,Seberi,RS,9538
-53.946,-27.635,Sede Nova,RS,5646
-53.012,-29.269,Segredo,RS,2078
-52.953,-28.629,Selbach,RS,4168
-54.543,-28.031,Senador Salgado Filho,RS,7314
-51.579,-30.611,Sentinela do Sul,RS,7538
-51.935,-28.712,Serafina Corrêa,RS,832
-52.269,-29.383,Sério,RS,7535
-52.26,-27.98,Sertão,RS,5516
-51.603,-30.46,Sertão Santana,RS,6018
-54.463,-28.131,Sete de Setembro,RS,1307
-52.116,-27.433,Severiano de Almeida,RS,7669
-53.586,-29.642,Silveira Martins,RS,6003
-52.522,-29.539,Sinimbu,RS,9099
-53.029,-29.421,Sobradinho,RS,3127
-52.51,-28.818,Soledade,RS,802
-51.682,-29.643,Tabaí,RS,5384
-52.014,-28.068,Tapejara,RS,5537
-52.87,-28.626,Tapera,RS,3091
-51.396,-30.673,Tapes,RS,2724
-50.781,-29.651,Taquara,RS,7292
-51.864,-29.8,Taquari,RS,8994
-53.467,-27.4,Taquaruçu do Sul,RS,273
-51.094,-31.287,Tavares,RS,5903
-53.758,-27.371,Tenente Portela,RS,6537
-50.071,-29.585,Terra de Areia,RS,5272
-51.806,-29.448,Teutônia,RS,7933
-54.084,-27.398,Tiradentes do Sul,RS,8344
-54.228,-29.478,Toropi,RS,746
-49.727,-29.335,Torres,RS,7515
-50.134,-29.985,Tramandaí,RS,9794
-52.055,-29.294,Travesseiro,RS,8097
-52.147,-27.499,Três Arroios,RS,8537
-49.924,-29.456,Três Cachoeiras,RS,6997
-50.778,-29.517,Três Coroas,RS,1351
-54.24,-27.773,Três de Maio,RS,1619
-50.064,-29.537,Três Forquilhas,RS,3499
-52.841,-27.615,Três Palmeiras,RS,9148
-53.932,-27.456,Três Passos,RS,9406
-52.894,-27.522,Trindade do Sul,RS,5148
-51.718,-29.943,Triunfo,RS,6184
-54.44,-27.657,Tucunduva,RS,1962
-52.956,-29.103,Tunas,RS,5931
-51.536,-27.925,Tupanci do Sul,RS,7756
-53.836,-29.081,Tupanciretã,RS,8755
-51.421,-29.476,Tupandi,RS,7493
-54.482,-27.756,Tuparendi,RS,9445
-52.178,-31.422,Turuçu,RS,48
-54.681,-28.046,Ubiretama,RS,8370
-52.037,-28.795,União da Serra,RS,7179
-55.15,-29.047,Unistalda,RS,8201
-57.088,-29.755,Uruguaiana,RS,9847
-50.934,-28.512,Vacaria,RS,1086
-52.683,-29.604,Vale do Sol,RS,3590
-51.254,-29.398,Vale Real,RS,2067
-52.184,-29.787,Vale Verde,RS,5628
-51.845,-28.478,Vanini,RS,6234
-52.192,-29.606,Venâncio Aires,RS,4192
-52.506,-29.715,Vera Cruz,RS,1700
-51.549,-28.936,Veranópolis,RS,1671
-51.859,-29.068,Vespasiano Correa,RS,5352
-52.02,-27.569,Viadutos,RS,7713
-51.023,-30.081,Viamão,RS,8048
-53.405,-27.162,Vicente Dutra,RS,7683
-52.748,-28.56,Victor Graeff,RS,4728
-51.533,-28.863,Vila Flores,RS,9821
-52.144,-28.107,Vila Lângaro,RS,8067
-52.154,-28.535,Vila Maria,RS,704
-53.883,-30.344,Vila Nova do Sul,RS,975
-53.49,-27.367,Vista Alegre,RS,9178
-51.79,-28.809,Vista Alegre do Prata,RS,8686
-53.702,-27.291,Vista Gaúcha,RS,9136
-54.496,-28.351,Vitória das Missões,RS,8806
-50.044,-29.801,Xangri-lá,RS,3078
