lot,lat,name,uf,output
-49.182,-10.443,Pium,TO,811
-46.479,-12.091,Ponte Alta do Bom Jesus,TO,9051
-47.536,-10.744,Ponte Alta do Tocantins,TO,8367
-47.049,-11.609,Porto Alegre do Tocantins,TO,5699
-48.417,-10.708,Porto Nacional,TO,6144
-47.811,-5.393,Praia Norte,TO,9069
-48.506,-8.539,Presidente Kennedy,TO,5212
-48.894,-10.424,Pugmil,TO,8792
-47.243,-8.728,Recursolândia,TO,1337
-48.137,-6.438,Riachinho,TO,3480
-46.883,-11.4,Rio da Conceição,TO,2245
-48.466,-9.293,Rio dos Bois,TO,4209
-47.902,-9.344,Rio Sono,TO,1469
-47.873,-5.348,Sampaio,TO,5017
-49.925,-12.537,Sandolândia,TO,8139
-48.721,-7.157,Santa Fé do Araguaia,TO,8723
-47.795,-8.797,Santa Maria do Tocantins,TO,4465
-48.914,-10.861,Santa Rita do Tocantins,TO,4353
-48.121,-11.449,Santa Rosa do Tocantins,TO,8608
-47.808,-10.282,Santa Tereza do Tocantins,TO,3107
-47.673,-6.434,Santa Terezinha do Tocantins,TO,8356
-48.06,-5.915,São Bento do Tocantins,TO,5924
-46.659,-10.168,São Félix do Tocantins,TO,6361
-47.575,-5.555,São Miguel do Tocantins,TO,6875
-48.236,-12.744,São Salvador do Tocantins,TO,3012
-48.2,-5.257,São Sebastião do Tocantins,TO,2147
-48.234,-11.975,São Valério da Natividade,TO,7551
-48.169,-11.147,Silvanópolis,TO,1710
-47.638,-5.601,Sítio Novo do Tocantins,TO,279
-48.971,-11.993,Sucupira,TO,4606
-46.436,-12.404,Taguatinga,TO,9505
-46.989,-12.188,Taipas do Tocantins,TO,7074
-49.093,-12.795,Talismã,TO,2355
-48.377,-9.564,Tocantínia,TO,2646
-47.416,-6.329,Tocantinópolis,TO,4070
-48.188,-8.973,Tupirama,TO,5801
-48.116,-8.394,Tupiratins,TO,2351
-47.963,-6.849,Wanderlândia,TO,1259
-48.536,-6.411,Xambioá,TO,1251
